feature_id,model_id,layer,source_keyword,explanation,exemplar_count,language,rank,pk_id,book_name,chapter,verse,verse_ref,raw_text,score
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,cuv,2,2TI-004-002,2 Timothy,4,2,2 Timothy 4:2,务 要 传 道 ， 无 论 得 时 不 得 时 ， 总 要 专 心 ； 并 用 百 般 的 忍 耐 ， 各 样 的 教 训 ， 责 备 人 、 警 戒 人 、 劝 勉 人 。,0.64995074
16773,llama3.1-8b,26-llamascope-res-32k,feeling,expressions of emotions related to feeling and emotional states,8,cuv,2,2TI-003-011,2 Timothy,3,11,2 Timothy 3:11,以 及 我 在 安 提 阿 、 以 哥 念 、 路 司 得 所 遭 遇 的 逼 迫 ， 苦 难 。 我 所 忍 受 是 何 等 的 逼 迫 ； 但 从 这 一 切 苦 难 中 ， 主 都 把 我 救 出 来 了 。,0.649925
16010,llama3.1-8b,0-llamascope-res-32k,feeling, words related to emotions or states of being,8,esv,4,ISA-059-015,ISA,59,15,ISA 59:15,"Truth is lacking, and he who departs from evil makes himself a prey. The LORD saw it, and it displeased him that there was no justice.",0.649681
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,cuv,3,2KI-002-017,2 Kings,2,17,2 Kings 2:17,他 们 再 三 催 促 他 ， 他 难 以 推 辞 ， 就 说 ： 你 们 打 发 人 去 罢 ！ 他 们 便 打 发 五 十 人 去 ， 寻 找 了 三 天 ， 也 没 有 找 着 。,0.64967674
16773,llama3.1-8b,26-llamascope-res-32k,feeling,expressions of emotions related to feeling and emotional states,8,cuv,3,PHP-002-028,Philippians,2,28,Philippians 2:28,所 以 我 越 发 急 速 打 发 他 去 ， 叫 你 们 再 见 他 ， 就 可 以 喜 乐 ， 我 也 可 以 少 些 忧 愁 。,0.6496485
16010,llama3.1-8b,0-llamascope-res-32k,feeling, words related to emotions or states of being,8,esv,5,JER-004-007,JER,4,7,JER 4:7,"A lion has gone up from his thicket, a destroyer of nations has set out; he has gone out from his place to make your land a waste; your cities will be ruins without inhabitant.",0.6496037
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,1,2CO-002-004,2 Corinthians,2,4,2 Corinthians 2:4,我 先 前 心 里 难 过 痛 苦 ， 多 多 的 流 泪 ， 写 信 给 你 们 ， 不 是 叫 你 们 忧 愁 ， 乃 是 叫 你 们 知 道 我 格 外 的 疼 爱 你 们 。,0.64940745
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,esv,3,2CO-007-004,2CO,7,4,2CO 7:4,"I am acting with great boldness toward you; I have great pride in you; I am filled with comfort. In all our affliction, I am overflowing with joy.",0.6494011
29846,llama3.1-8b,21-llamascope-res-32k,sentiment,emotional attitudes and sentiments towards individuals or groups,8,cuv,1,1CO-006-009,1 Corinthians,6,9,1 Corinthians 6:9,你 们 岂 不 知 不 义 的 人 不 能 承 受 神 的 国 麽 ？ 不 要 自 欺 ！ 无 论 是 淫 乱 的 、 拜 偶 像 的 、 奸 淫 的 、 作 娈 童 的 、 亲 男 色 的 、,0.6493918
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,cuv,4,ACT-003-012,Acts,3,12,Acts 3:12,彼 得 看 见 ， 就 对 百 姓 说 ： 以 色 列 人 哪 ， 为 甚 麽 把 这 事 当 作 希 奇 呢 ？ 为 甚 麽 定 睛 看 我 们 ， 以 为 我 们 凭 自 己 的 能 力 和 虔 诚 使 这 人 行 走 呢 ？,0.6490645
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,1,2KI-019-007,2 Kings,19,7,2 Kings 19:7,我 必 惊 动 ( 原 文 作 使 灵 进 入 ) 他 的 心 ， 他 要 听 见 风 声 就 归 回 本 地 。 我 必 使 他 在 那 里 倒 在 刀 下 。,0.648941
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,2,GAL-004-018,Galatians,4,18,Galatians 4:18,在 善 事 上 ， 常 用 热 心 待 人 原 是 好 的 ， 却 不 单 我 与 你 们 同 在 的 时 候 才 这 样 。,0.6486438
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,cuv,3,DEU-006-007,Deuteronomy,6,7,Deuteronomy 6:7,也 要 殷 勤 教 训 你 的 儿 女 。 无 论 你 坐 在 家 里 ， 行 在 路 上 ， 躺 下 ， 起 来 ， 都 要 谈 论 。,0.6484766
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,3,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.6484357
32342,llama3.1-8b,22-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,2,COL-002-005,Colossians,2,5,Colossians 2:5,我 身 子 虽 与 你 们 相 离 ， 心 却 与 你 们 同 在 ， 见 你 们 循 规 蹈 矩 ， 信 基 督 的 心 也 坚 固 ， 我 就 欢 喜 了 。,0.64804494
19564,llama3.1-8b,19-llamascope-res-32k,feeling, emotional and sensory states of being,8,esv,1,NAM-002-008,NAM,2,8,NAM 2:8,"Nineveh is like a pool whose waters run away. ""Halt! Halt!"" they cry, but none turns back.",0.64772296
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,cuv,5,MAT-011-021,Matthew,11,21,Matthew 11:21,哥 拉 汛 哪 ， 你 有 祸 了 ！ 伯 赛 大 阿 ， 你 有 祸 了 ！ 因 为 在 你 们 中 间 所 行 的 异 能 ， 若 行 在 推 罗 、 西 顿 ， 他 们 早 已 披 麻 蒙 灰 悔 改 了 。,0.64760923
1800,llama3.1-8b,5-llamascope-res-32k,sentiment, expressions of sentiment and emotional responses,8,cuv,3,JER-014-019,Jeremiah,14,19,Jeremiah 14:19,你 全 然 弃 掉 犹 大 麽 ？ 你 心 厌 恶 锡 安 麽 ？ 为 何 击 打 我 们 ， 以 致 无 法 医 治 呢 ？ 我 们 指 望 平 安 ， 却 得 不 着 好 处 ； 指 望 痊 愈 ， 不 料 ， 受 了 惊 惶 。,0.6475694
25824,llama3.1-8b,17-llamascope-res-32k,feeling," expressions relating to sensation, perception, or feelings",8,cuv,1,JDG-005-009,Judges,5,9,Judges 5:9,我 心 倾 向 以 色 列 的 首 领 ， 他 们 在 民 中 甘 心 牺 牲 自 己 。 你 们 应 当 颂 赞 耶 和 华 ！,0.64746463
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,4,ROM-015-024,Romans,15,24,Romans 15:24,盼 望 从 你 们 那 里 经 过 ， 得 见 你 们 ， 先 与 你 们 彼 此 交 往 ， 心 里 稍 微 满 足 ， 然 後 蒙 你 们 送 行 。,0.6471311
1800,llama3.1-8b,5-llamascope-res-32k,sentiment, expressions of sentiment and emotional responses,8,cuv,4,PSA-031-013,Psalms,31,13,Psalms 31:13,我 听 见 了 许 多 人 的 谗 谤 ， 四 围 都 是 惊 吓 ； 他 们 一 同 商 议 攻 击 我 的 时 候 ， 就 图 谋 要 害 我 的 性 命 。,0.6471287
22687,llama3.1-8b,5-llamascope-res-32k,feeling," variations of the verb ""feel"" indicating emotional states",8,cuv,2,PSA-119-157,Psalms,119,157,Psalms 119:157,逼 迫 我 的 ， 抵 挡 我 的 ， 很 多 ， 我 却 没 有 偏 离 你 的 法 度 。,0.6470133
17869,llama3.1-8b,23-llamascope-res-32k,feeling,expressions of emotions or feelings,8,esv,1,PHP-003-004,PHP,3,4,PHP 3:4,"though I myself have reason for confidence in the flesh also. If anyone else thinks he has reason for confidence in the flesh, I have more:",0.6465968
32342,llama3.1-8b,22-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,3,2CO-002-005,2 Corinthians,2,5,2 Corinthians 2:5,若 有 叫 人 忧 愁 的 ， 他 不 但 叫 我 忧 愁 ， 也 是 叫 你 们 众 人 有 几 分 忧 愁 。 我 说 几 分 ， 恐 怕 说 得 太 重 。,0.6464987
1510,llama3.1-8b,20-llamascope-res-32k,feeling, phrases conveying a feeling of 'sense' or 'awareness',8,cuv,5,2JN-001-012,2 John,1,12,2 John 1:12,我 还 有 许 多 事 要 写 给 你 们 ， 却 不 愿 意 用 纸 墨 写 出 来 ， 但 盼 望 到 你 们 那 里 ， 与 你 们 当 面 谈 论 ， 使 你 们 的 喜 乐 满 足 。,0.64644873
11412,llama3.1-8b,2-llamascope-res-32k,feeling,expressions related to feeling good,8,cuv,2,1CO-009-025,1 Corinthians,9,25,1 Corinthians 9:25,凡 较 力 争 胜 的 ， 诸 事 都 有 节 制 ， 他 们 不 过 是 要 得 能 坏 的 冠 冕 ； 我 们 却 是 要 得 不 能 坏 的 冠 冕 。,0.6461201
30221,llama3.1-8b,26-llamascope-res-32k,feeling,emotional experiences and complex feelings,8,esv,4,ECC-007-008,ECC,7,8,ECC 7:8,"Better is the end of a thing than its beginning, and the patient in spirit is better than the proud in spirit.",0.6458564
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,cuv,2,PHP-004-012,Philippians,4,12,Philippians 4:12,我 知 道 怎 样 处 卑 贱 ， 也 知 道 怎 样 处 丰 富 ； 或 饱 足 ， 或 饥 饿 ； 或 有 馀 ， 或 缺 乏 ， 随 事 随 在 ， 我 都 得 了 秘 诀 。,0.645442
22687,llama3.1-8b,5-llamascope-res-32k,feeling," variations of the verb ""feel"" indicating emotional states",8,cuv,3,1KI-010-007,1 Kings,10,7,1 Kings 10:7,我 先 不 信 那 些 话 ， 及 至 我 来 亲 眼 见 了 才 知 道 人 所 告 诉 我 的 还 不 到 一 半 。 你 的 智 慧 和 你 的 福 分 越 过 我 所 听 见 的 风 声 。,0.6452819
11412,llama3.1-8b,2-llamascope-res-32k,feeling,expressions related to feeling good,8,cuv,3,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.64502895
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,2,2KI-003-015,2 Kings,3,15,2 Kings 3:15,现 在 你 们 给 我 找 一 个 弹 琴 的 来 。 弹 琴 的 时 候 ， 耶 和 华 的 灵 ( 原 文 作 手 ) 就 降 在 以 利 沙 身 上 。,0.6448277
22875,llama3.1-8b,18-llamascope-res-32k,feeling, phrases indicating a sense of being influenced or affected by various factors or emotions,8,esv,1,JHN-007-012,JHN,7,12,JHN 7:12,"And there was much muttering about him among the people. While some said, ""He is a good man,"" others said, ""No, he is leading the people astray.""",0.6448077
11412,llama3.1-8b,2-llamascope-res-32k,feeling,expressions related to feeling good,8,cuv,4,TIT-003-008,Titus,3,8,Titus 3:8,这 话 是 可 信 的 。 我 也 愿 你 把 这 些 事 切 切 实 实 的 讲 明 ， 使 那 些 已 信 神 的 人 留 心 做 正 经 事 业 （ 或 作 ： 留 心 行 善 ） 。 这 都 是 美 事 ， 并 且 与 人 有 益 。,0.6447588
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,cuv,2,2CO-007-011,2 Corinthians,7,11,2 Corinthians 7:11,你 看 ， 你 们 依 着 神 的 意 思 忧 愁 ， 从 此 就 生 出 何 等 的 ? ? 、 自 诉 、 自 恨 、 恐 惧 、 想 念 、 热 心 、 责 罚 （ 或 作 ： 自 责 ） 。 在 这 一 切 事 上 ， 你 们 都 表 明 自 己 是 洁 净 的 。,0.6446736
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,3,ACT-023-030,Acts,23,30,Acts 23:30,後 来 有 人 把 要 害 他 的 计 谋 告 诉 我 ， 我 就 立 时 解 他 到 你 那 里 去 ， 又 吩 咐 告 他 的 人 在 你 面 前 告 他 。 （ 有 古 卷 在 此 有 ： 愿 你 平 安 ！ ）,0.6446074
32342,llama3.1-8b,22-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,4,2CO-007-004,2 Corinthians,7,4,2 Corinthians 7:4,我 大 大 的 放 胆 ， 向 你 们 说 话 ； 我 因 你 们 多 多 夸 口 ， 满 得 安 慰 ； 我 们 在 一 切 患 难 中 分 外 的 快 乐 。,0.6445471
13687,llama3.1-8b,19-llamascope-res-32k,feeling, sentiments related to gratitude and appreciation,8,esv,1,JAS-005-016,JAS,5,16,JAS 5:16,"Therefore, confess your sins to one another and pray for one another, that you may be healed. The prayer of a righteous person has great power as it is working.",0.64447856
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,cuv,3,ECC-008-006,Ecclesiastes,8,6,Ecclesiastes 8:6,各 样 事 务 成 就 都 有 时 候 和 定 理 ， 因 为 人 的 苦 难 重 压 在 他 身 上 。,0.64436126
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,esv,3,1TI-003-001,1TI,3,1,1TI 3:1,"The saying is trustworthy: If anyone aspires to the office of overseer, he desires a noble task.",0.6438883
32342,llama3.1-8b,22-llamascope-res-32k,feeling,expressions of emotions and feelings,8,cuv,5,2CO-012-020,2 Corinthians,12,20,2 Corinthians 12:20,我 怕 我 再 来 的 时 候 ， 见 你 们 不 合 我 所 想 望 的 ， 你 们 见 我 也 不 合 你 们 所 想 望 的 ； 又 怕 有 纷 争 、 嫉 妒 、 恼 怒 、 结 党 、 毁 谤 、 谗 言 、 狂 傲 、 混 乱 的 事 。,0.6437452
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,cuv,3,1CO-012-024,1 Corinthians,12,24,1 Corinthians 12:24,我 们 俊 美 的 肢 体 ， 自 然 用 不 着 装 饰 ； 但 神 配 搭 这 身 子 ， 把 加 倍 的 体 面 给 那 有 缺 欠 的 肢 体 ，,0.64369595
11412,llama3.1-8b,2-llamascope-res-32k,feeling,expressions related to feeling good,8,cuv,5,2CO-008-022,2 Corinthians,8,22,2 Corinthians 8:22,我 们 又 打 发 一 位 兄 弟 同 去 ； 这 人 的 热 心 ， 我 们 在 许 多 事 上 屡 次 试 验 过 。 现 在 他 因 为 深 信 你 们 ， 就 更 加 热 心 了 。,0.64362544
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,4,ACT-011-005,Acts,11,5,Acts 11:5,我 在 约 帕 城 里 祷 告 的 时 候 ， 魂 游 象 外 ， 看 见 异 象 ， 有 一 物 降 下 ， 好 像 一 块 大 布 ， 系 着 四 角 ， 从 天 缒 下 ， 直 来 到 我 跟 前 。,0.6436178
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,cuv,4,JAS-003-002,James,3,2,James 3:2,原 来 我 们 在 许 多 事 上 都 有 过 失 ； 若 有 人 在 话 语 上 没 有 过 失 ， 他 就 是 完 全 人 ， 也 能 勒 住 自 己 的 全 身 。,0.6435673
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,cuv,5,2CO-010-002,2 Corinthians,10,2,2 Corinthians 10:2,有 人 以 为 我 是 凭 着 血 气 行 事 ， 我 也 以 为 必 须 用 勇 敢 待 这 等 人 ； 求 你 们 不 要 叫 我 在 你 们 那 里 的 时 候 ， 有 这 样 的 勇 敢 。,0.6434602
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,esv,4,2CO-012-019,2CO,12,19,2CO 12:19,"Have you been thinking all along that we have been defending ourselves to you? It is in the sight of God that we have been speaking in Christ, and all for your upbuilding, beloved.",0.64346
16773,llama3.1-8b,26-llamascope-res-32k,feeling,expressions of emotions related to feeling and emotional states,8,cuv,4,1SA-019-021,1 Samuel,19,21,1 Samuel 19:21,有 人 将 这 事 告 诉 扫 罗 ， 他 又 打 发 人 去 ， 他 们 也 受 感 说 话 。 扫 罗 第 三 次 打 发 人 去 ， 他 们 也 受 感 说 话 。,0.6432868
28483,llama3.1-8b,24-llamascope-res-32k,sentiment, emotional expressions or sentiments,8,cuv,1,NUM-005-030,Numbers,5,30,Numbers 5:30,或 是 人 生 了 疑 恨 的 心 ， 疑 恨 他 的 妻 ， 就 有 这 疑 恨 的 条 例 。 那 时 他 要 叫 妇 人 站 在 耶 和 华 面 前 ， 祭 司 要 在 他 身 上 照 这 条 例 而 行 。,0.6430794
27974,llama3.1-8b,30-llamascope-res-32k,feeling,"the emotional expressions articulated through the word ""feeling""",8,cuv,1,NUM-020-017,Numbers,20,17,Numbers 20:17,求 你 容 我 们 从 你 的 地 经 过 。 我 们 不 走 田 间 和 葡 萄 园 ， 也 不 喝 井 里 的 水 ， 只 走 大 道 （ 原 文 作 王 道 ） ， 不 偏 左 右 ， 直 到 过 了 你 的 境 界 。,0.6430626
3071,llama3.1-8b,2-llamascope-res-32k,feeling,"emotions related to love, self-worth, and personal acceptance",8,esv,5,2CO-001-006,2CO,1,6,2CO 1:6,"If we are afflicted, it is for your comfort and salvation; and if we are comforted, it is for your comfort, which you experience when you patiently endure the same sufferings that we suffer.",0.6427208
16773,llama3.1-8b,26-llamascope-res-32k,feeling,expressions of emotions related to feeling and emotional states,8,cuv,5,2KI-005-026,2 Kings,5,26,2 Kings 5:26,以 利 沙 对 他 说 ： 那 人 下 车 转 回 迎 你 的 时 候 ， 我 的 心 岂 没 有 去 呢 ？ 这 岂 是 受 银 子 、 衣 裳 、 买 橄 榄 园 、 葡 萄 园 、 牛 羊 、 仆 婢 的 时 候 呢 ？,0.6425537
8733,llama3.1-8b,11-llamascope-res-32k,sentiment,emotional expressions and sentiments,8,esv,1,ROM-003-008,ROM,3,8,ROM 3:8,And why not do evil that good may come?--as some people slanderously charge us with saying. Their condemnation is just.,0.64253604
28937,llama3.1-8b,20-llamascope-res-32k,feeling, expressions of emotions and sensations,8,cuv,1,2TI-004-007,2 Timothy,4,7,2 Timothy 4:7,那 美 好 的 仗 我 已 经 打 过 了 ， 当 跑 的 路 我 已 经 跑 尽 了 ， 所 信 的 道 我 已 经 守 住 了 。,0.6424174
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,esv,1,HAB-003-016,HAB,3,16,HAB 3:16,"I hear, and my body trembles; my lips quiver at the sound; rottenness enters into my bones; my legs tremble beneath me. Yet I will quietly wait for the day of trouble to come upon people who invade us.",0.642417
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,cuv,4,1TI-005-017,1 Timothy,5,17,1 Timothy 5:17,那 善 於 管 理 教 会 的 长 老 ， 当 以 为 配 受 加 倍 的 敬 奉 ； 那 劳 苦 传 道 教 导 人 的 ， 更 当 如 此 。,0.64219487
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,esv,4,1TI-005-017,1TI,5,17,1TI 5:17,"Let the elders who rule well be considered worthy of double honor, especially those who labor in preaching and teaching.",0.64218175
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,cuv,4,ECC-003-006,Ecclesiastes,3,6,Ecclesiastes 3:6,寻 找 有 时 ， 失 落 有 时 ； 保 守 有 时 ， 舍 弃 有 时 ；,0.64212424
1800,llama3.1-8b,5-llamascope-res-32k,sentiment, expressions of sentiment and emotional responses,8,cuv,5,JER-004-031,Jeremiah,4,31,Jeremiah 4:31,我 听 见 有 声 音 ， 彷 佛 妇 人 产 难 的 声 音 ， 好 像 生 头 胎 疼 痛 的 声 音 ， 是 锡 安 女 子 （ 就 是 指 民 的 意 思 ） 的 声 音 ； 他 喘 着 气 、 ? 抄 手 ， 说 ： 我 有 祸 了 ！ 在 杀 人 的 跟 前 ， 我 的 心 发 昏 了 。,0.641783
29168,llama3.1-8b,19-llamascope-res-32k,feeling,expressions related to emotions and feelings,8,cuv,5,ECC-002-010,Ecclesiastes,2,10,Ecclesiastes 2:10,凡 我 眼 所 求 的 ， 我 没 有 留 下 不 给 他 的 ； 我 心 所 乐 的 ， 我 没 有 禁 止 不 享 受 的 ； 因 我 的 心 为 我 一 切 所 劳 碌 的 快 乐 ， 这 就 是 我 从 劳 碌 中 所 得 的 分 。,0.64168507
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,esv,2,LAM-001-020,LAM,1,20,LAM 1:20,"""Look, O LORD, for I am in distress; my stomach churns; my heart is wrung within me, because I have been very rebellious. In the street the sword bereaves; in the house it is like death.",0.6415472
22916,llama3.1-8b,2-llamascope-res-32k,feeling,expressions of emotional states related to feeling and emotional connections,8,esv,5,JAS-005-016,JAS,5,16,JAS 5:16,"Therefore, confess your sins to one another and pray for one another, that you may be healed. The prayer of a righteous person has great power as it is working.",0.6414135
4662,llama3.1-8b,21-llamascope-res-32k,feeling, expressions of emotional or physical sensations,8,cuv,5,ACT-010-030,Acts,10,30,Acts 10:30,哥 尼 流 说 ： 前 四 天 ， 这 个 时 候 ， 我 在 家 中 守 着 申 初 的 祷 告 ， 忽 然 有 一 个 人 穿 着 光 明 的 衣 裳 ， 站 在 我 面 前 ，,0.64127386
8917,llama3.1-8b,19-llamascope-res-32k,feeling, expressions of feeling or emotional states,8,esv,1,ROM-003-008,ROM,3,8,ROM 3:8,And why not do evil that good may come?--as some people slanderously charge us with saying. Their condemnation is just.,0.64119387
14094,llama3.1-8b,29-llamascope-res-32k,feeling,emotional states and feelings experienced by individuals,8,cuv,1,ACT-023-030,Acts,23,30,Acts 23:30,後 来 有 人 把 要 害 他 的 计 谋 告 诉 我 ， 我 就 立 时 解 他 到 你 那 里 去 ， 又 吩 咐 告 他 的 人 在 你 面 前 告 他 。 （ 有 古 卷 在 此 有 ： 愿 你 平 安 ！ ）,0.64112896
21752,llama3.1-8b,20-llamascope-res-32k,feeling,emotional expressions related to feelings and sentiments,8,cuv,2,JER-031-013,Jeremiah,31,13,Jeremiah 31:13,那 时 ， 处 女 必 欢 乐 跳 舞 ； 年 少 的 、 年 老 的 ， 也 必 一 同 欢 乐 ； 因 为 我 要 使 他 们 的 悲 哀 变 为 欢 喜 ， 并 要 安 慰 他 们 ， 使 他 们 的 愁 烦 转 为 快 乐 。,0.6410365
1041,llama3.1-8b,17-llamascope-res-32k,feeling, sentiments related to music and emotional reactions,8,cuv,1,PHP-002-028,Philippians,2,28,Philippians 2:28,所 以 我 越 发 急 速 打 发 他 去 ， 叫 你 们 再 见 他 ， 就 可 以 喜 乐 ， 我 也 可 以 少 些 忧 愁 。,0.640946
31060,llama3.1-8b,7-llamascope-res-32k,sentiment,emotional expressions and sentiments in the text,8,cuv,1,3JN-001-014,3 John,1,14,3 John 1:14,但 盼 望 快 快 的 见 你 ， 我 们 就 当 面 谈 论 。 [ (III John 1:15) 愿 你 平 安 。 众 位 朋 友 都 问 你 安 。 请 你 替 我 按 着 姓 名 问 众 位 朋 友 安 。 ],0.64090514
